results_type,environment,inter_site_distance_m,site_area_km2,sites_per_km2,frequency_GHz,bandwidth_MHz,number_of_sectors,generation,ant_type,path_loss_dB,received_power_dBm,interference_dBm,sinr_dB,spectral_efficiency_bps_hz,capacity_mbps,capacity_mbps_km2
10_percentile,urban,20000,346.41016151377545,0.002886751345948129,0.8,10,3,4G,macro,145.0,-107.0,-108.99978290702776,-4.52,0.2344,2.344,0.02029963546470756
10_percentile,urban,20000,346.41016151377545,0.002886751345948129,1.8,10,3,4G,macro,152.0,-112.0,-118.25570701687732,-9.52,0.0,0.0,0.0
10_percentile,urban,20000,346.41016151377545,0.002886751345948129,2.6,10,3,4G,macro,154.0,-114.0,-119.25924267669222,-11.52,0.0,0.0,0.0
10_percentile,urban,20000,346.41016151377545,0.002886751345948129,3.5,40,3,5G,macro,156.0,-114.0,-122.99978290702776,-17.54,0.0,0.0,0.0
10_percentile,urban,20000,346.41016151377545,0.002886751345948129,3.7,40,3,5G,macro,157.9,-117.0,-122.99783393824349,-20.54,0.0,0.0,0.0
10_percentile,urban,20000,346.41016151377545,0.002886751345948129,26,200,3,5G,macro,174.0,-134.0,-139.25924267669222,-44.53,0.0,0.0,0.0
10_percentile,urban,20800,374.6772306932995,0.002668963892333699,0.7,10,3,5G,macro,144.0,-104.0,-110.99978290702776,-1.52,0.877,8.77,0.07022044000729841
10_percentile,urban,20800,374.6772306932995,0.002668963892333699,0.8,10,3,4G,macro,146.0,-107.0,-109.29242982390207,-4.53,0.2344,2.344,0.018768154090890245
10_percentile,urban,20800,374.6772306932995,0.002668963892333699,1.8,10,3,4G,macro,153.0,-113.0,-118.29627884007297,-10.52,0.0,0.0,0.0
10_percentile,urban,20800,374.6772306932995,0.002668963892333699,2.6,10,3,4G,macro,154.9,-114.0,-119.99978290702776,-11.52,0.0,0.0,0.0
10_percentile,urban,20800,374.6772306932995,0.002668963892333699,3.5,40,3,5G,macro,156.89999999999998,-115.0,-123.29627884007299,-18.54,0.0,0.0,0.0
10_percentile,urban,20800,374.6772306932995,0.002668963892333699,3.7,40,3,5G,macro,158.0,-118.0,-123.25924267669222,-21.54,0.0,0.0,0.0
10_percentile,urban,20800,374.6772306932995,0.002668963892333699,26,200,3,5G,macro,174.9,-134.0,-139.99978290702776,-44.53,0.0,0.0,0.0
10_percentile,urban,21600,404.0528123896677,0.002474923993439754,0.7,10,3,5G,macro,144.0,-103.0,-111.29281472551916,-0.52,0.877,8.77,0.06511525026740003
10_percentile,urban,21600,404.0528123896677,0.002474923993439754,0.8,10,3,4G,macro,146.0,-107.1,-109.99978290702776,-4.619999999999997,0.22619000000000017,2.2619000000000016,0.016794091742284176
10_percentile,urban,21600,404.0528123896677,0.002474923993439754,1.8,10,3,4G,macro,153.0,-112.0,-119.25570701687732,-9.52,0.0,0.0,0.0
10_percentile,urban,21600,404.0528123896677,0.002474923993439754,2.6,10,3,4G,macro,155.0,-114.0,-120.25924267669222,-11.52,0.0,0.0,0.0
10_percentile,urban,21600,404.0528123896677,0.002474923993439754,3.5,40,3,5G,macro,156.0,-114.0,-123.99978290702776,-17.54,0.0,0.0,0.0
10_percentile,urban,21600,404.0528123896677,0.002474923993439754,3.7,40,3,5G,macro,158.0,-118.0,-123.99783393824349,-21.54,0.0,0.0,0.0
10_percentile,urban,21600,404.0528123896677,0.002474923993439754,26,200,3,5G,macro,175.0,-134.0,-140.25924267669222,-44.53,0.0,0.0,0.0
10_percentile,urban,22400,434.53690660287987,0.0023013004990020164,0.7,10,3,5G,macro,144.0,-104.0,-111.99978290702776,-1.52,0.877,8.77,0.06054721612874277
10_percentile,urban,22400,434.53690660287987,0.0023013004990020164,0.8,10,3,4G,macro,146.0,-108.0,-110.25924267669222,-5.52,0.1523,1.523,0.010514641979940165
10_percentile,urban,22400,434.53690660287987,0.0023013004990020164,1.8,10,3,4G,macro,153.9,-113.0,-119.29627884007299,-10.52,0.0,0.0,0.0
10_percentile,urban,22400,434.53690660287987,0.0023013004990020164,2.6,10,3,4G,macro,155.0,-114.10000000000001,-120.99978290702776,-11.619999999999997,0.0,0.0,0.0
10_percentile,urban,22400,434.53690660287987,0.0023013004990020164,3.5,40,3,5G,macro,156.0,-115.0,-124.29281472551916,-18.54,0.0,0.0,0.0
10_percentile,urban,22400,434.53690660287987,0.0023013004990020164,3.7,40,3,5G,macro,159.0,-118.0,-124.25924267669222,-21.54,0.0,0.0,0.0
10_percentile,urban,22400,434.53690660287987,0.0023013004990020164,26,200,3,5G,macro,175.0,-134.1,-140.99978290702776,-44.63,0.0,0.0,0.0
10_percentile,urban,23200,466.12951333293626,0.0021453265056094895,0.7,10,3,5G,macro,144.0,-104.0,-112.29627884007299,-1.52,0.877,8.77,0.05644354036258639
10_percentile,urban,23200,466.12951333293626,0.0021453265056094895,0.8,10,3,4G,macro,147.0,-108.0,-110.99978290702776,-5.52,0.1523,1.523,0.009801996804129883
10_percentile,urban,23200,466.12951333293626,0.0021453265056094895,1.8,10,3,4G,macro,154.0,-113.0,-119.99978290702776,-10.52,0.0,0.0,0.0
10_percentile,urban,23200,466.12951333293626,0.0021453265056094895,2.6,10,3,4G,macro,156.0,-115.0,-121.25924267669222,-12.52,0.0,0.0,0.0
10_percentile,urban,23200,466.12951333293626,0.0021453265056094895,3.5,40,3,5G,macro,157.0,-115.0,-124.99978290702776,-18.54,0.0,0.0,0.0
10_percentile,urban,23200,466.12951333293626,0.0021453265056094895,3.7,40,3,5G,macro,159.0,-118.1,-124.99783393824347,-21.639999999999997,0.0,0.0,0.0
10_percentile,urban,23200,466.12951333293626,0.0021453265056094895,26,200,3,5G,macro,176.0,-135.0,-141.25924267669222,-45.53,0.0,0.0,0.0
10_percentile,urban,24000,498.8306325798366,0.002004688434686201,0.7,10,3,5G,macro,145.0,-105.0,-113.25924267669222,-2.52,0.377,3.77,0.022673026196301085
10_percentile,urban,24000,498.8306325798366,0.002004688434686201,0.8,10,3,4G,macro,147.0,-109.0,-111.25924267669222,-6.52,0.1523,1.523,0.009159421458081313
10_percentile,urban,24000,498.8306325798366,0.002004688434686201,1.8,10,3,4G,macro,154.0,-113.0,-120.25924267669222,-10.52,0.0,0.0,0.0
10_percentile,urban,24000,498.8306325798366,0.002004688434686201,2.6,10,3,4G,macro,156.0,-115.0,-121.99783393824349,-12.52,0.0,0.0,0.0
10_percentile,urban,24000,498.8306325798366,0.002004688434686201,3.5,40,3,5G,macro,157.0,-115.1,-125.25924267669222,-18.639999999999997,0.0,0.0,0.0
10_percentile,urban,24000,498.8306325798366,0.002004688434686201,3.7,40,3,5G,macro,159.9,-119.0,-125.25570701687732,-22.54,0.0,0.0,0.0
10_percentile,urban,24000,498.8306325798366,0.002004688434686201,26,200,3,5G,macro,176.0,-135.0,-141.9978339382435,-45.53,0.0,0.0,0.0
10_percentile,urban,24800,532.6402643435812,0.0018774397411213115,0.7,10,3,5G,macro,145.0,-105.0,-113.29627884007299,-2.52,0.377,3.77,0.021233843472082056
10_percentile,urban,24800,532.6402643435812,0.0018774397411213115,0.8,10,3,4G,macro,147.0,-109.0,-111.99978290702776,-6.52,0.1523,1.523,0.008578022177183281
10_percentile,urban,24800,532.6402643435812,0.0018774397411213115,1.8,10,3,4G,macro,154.0,-114.0,-120.99978290702776,-11.52,0.0,0.0,0.0
10_percentile,urban,24800,532.6402643435812,0.0018774397411213115,2.6,10,3,4G,macro,155.89999999999998,-115.0,-122.25606058285881,-12.52,0.0,0.0,0.0
10_percentile,urban,24800,532.6402643435812,0.0018774397411213115,3.5,40,3,5G,macro,157.0,-116.0,-125.99978290702776,-19.54,0.0,0.0,0.0
10_percentile,urban,24800,532.6402643435812,0.0018774397411213115,3.7,40,3,5G,macro,159.9,-119.0,-125.29627884007299,-22.54,0.0,0.0,0.0
10_percentile,urban,24800,532.6402643435812,0.0018774397411213115,26,200,3,5G,macro,175.9,-135.0,-142.25606058285882,-45.53,0.0,0.0,0.0
10_percentile,urban,25600,567.5584086241697,0.0017619331945484184,0.7,10,3,5G,macro,145.0,-105.0,-114.25959783098372,-2.52,0.377,3.77,0.019927464430342524
10_percentile,urban,25600,567.5584086241697,0.0017619331945484184,0.8,10,3,4G,macro,148.0,-109.0,-112.25606058285882,-6.52,0.1523,1.523,0.008050272765891688
10_percentile,urban,25600,567.5584086241697,0.0017619331945484184,1.8,10,3,4G,macro,154.0,-114.0,-121.25924267669222,-11.52,0.0,0.0,0.0
10_percentile,urban,25600,567.5584086241697,0.0017619331945484184,2.6,10,3,4G,macro,156.0,-116.0,-122.29627884007297,-13.52,0.0,0.0,0.0
10_percentile,urban,25600,567.5584086241697,0.0017619331945484184,3.5,40,3,5G,macro,157.0,-116.0,-126.25924267669222,-19.54,0.0,0.0,0.0
10_percentile,urban,25600,567.5584086241697,0.0017619331945484184,3.7,40,3,5G,macro,159.0,-119.0,-125.99978290702776,-22.54,0.0,0.0,0.0
10_percentile,urban,25600,567.5584086241697,0.0017619331945484184,26,200,3,5G,macro,176.0,-136.0,-142.29627884007297,-46.53,0.0,0.0,0.0
10_percentile,urban,26400,603.5850654216024,0.0016567673013935542,0.7,10,3,5G,macro,146.0,-106.0,-114.99978290702776,-3.52,0.377,3.77,0.018738038178761303
10_percentile,urban,26400,603.5850654216024,0.0016567673013935542,0.8,10,3,4G,macro,148.0,-110.0,-112.99978290702776,-7.52,0.0,0.0,0.0
10_percentile,urban,26400,603.5850654216024,0.0016567673013935542,1.8,10,3,4G,macro,154.0,-114.0,-121.99783393824349,-11.52,0.0,0.0,0.0
10_percentile,urban,26400,603.5850654216024,0.0016567673013935542,2.6,10,3,4G,macro,156.0,-116.0,-122.99978290702776,-13.52,0.0,0.0,0.0
10_percentile,urban,26400,603.5850654216024,0.0016567673013935542,3.5,40,3,5G,macro,157.9,-116.0,-126.99783393824349,-19.54,0.0,0.0,0.0
10_percentile,urban,26400,603.5850654216024,0.0016567673013935542,3.7,40,3,5G,macro,160.0,-120.0,-126.25924267669222,-23.54,0.0,0.0,0.0
10_percentile,urban,26400,603.5850654216024,0.0016567673013935542,26,200,3,5G,macro,176.0,-136.0,-142.99978290702776,-46.53,0.0,0.0,0.0
10_percentile,urban,27200,640.7202347358791,0.0015607435910186683,0.7,10,3,5G,macro,145.0,-106.0,-115.25959783098372,-3.52,0.377,3.77,0.017652010014420887
10_percentile,urban,27200,640.7202347358791,0.0015607435910186683,0.8,10,3,4G,macro,148.89999999999998,-110.0,-112.99978290702776,-7.52,0.0,0.0,0.0
10_percentile,urban,27200,640.7202347358791,0.0015607435910186683,1.8,10,3,4G,macro,155.0,-114.0,-122.25570701687732,-11.52,0.0,0.0,0.0
10_percentile,urban,27200,640.7202347358791,0.0015607435910186683,2.6,10,3,4G,macro,156.0,-116.0,-123.25924267669222,-13.52,0.0,0.0,0.0
10_percentile,urban,27200,640.7202347358791,0.0015607435910186683,3.5,40,3,5G,macro,157.0,-117.0,-126.99978290702776,-20.54,0.0,0.0,0.0
10_percentile,urban,27200,640.7202347358791,0.0015607435910186683,3.7,40,3,5G,macro,160.0,-120.0,-126.99783393824349,-23.54,0.0,0.0,0.0
10_percentile,urban,27200,640.7202347358791,0.0015607435910186683,26,200,3,5G,macro,176.0,-136.0,-143.25924267669222,-46.53,0.0,0.0,0.0
10_percentile,urban,28000,678.963916567,0.00147283231936129,0.7,10,3,5G,macro,145.0,-106.0,-115.99978290702776,-3.52,0.377,3.77,0.016657733531976197
10_percentile,urban,28000,678.963916567,0.00147283231936129,0.8,10,3,4G,macro,149.0,-110.0,-113.29627884007299,-7.52,0.0,0.0,0.0
10_percentile,urban,28000,678.963916567,0.00147283231936129,1.8,10,3,4G,macro,155.0,-115.0,-122.25924267669222,-12.52,0.0,0.0,0.0
10_percentile,urban,28000,678.963916567,0.00147283231936129,2.6,10,3,4G,macro,157.0,-117.0,-123.99783393824349,-14.52,0.0,0.0,0.0
10_percentile,urban,28000,678.963916567,0.00147283231936129,3.5,40,3,5G,macro,158.0,-117.0,-127.25924267669222,-20.54,0.0,0.0,0.0
10_percentile,urban,28000,678.963916567,0.00147283231936129,3.7,40,3,5G,macro,160.0,-120.0,-127.25570701687732,-23.54,0.0,0.0,0.0
10_percentile,urban,28000,678.963916567,0.00147283231936129,26,200,3,5G,macro,177.0,-137.0,-143.9978339382435,-47.53,0.0,0.0,0.0
10_percentile,urban,28800,718.3161109149648,0.0013921447463098615,0.7,10,3,5G,macro,146.0,-107.0,-116.25959783098372,-4.52,0.377,3.77,0.015745157080764464
10_percentile,urban,28800,718.3161109149648,0.0013921447463098615,0.8,10,3,4G,macro,149.0,-111.0,-113.99978290702776,-8.52,0.0,0.0,0.0
10_percentile,urban,28800,718.3161109149648,0.0013921447463098615,1.8,10,3,4G,macro,155.0,-115.0,-122.99978290702776,-12.52,0.0,0.0,0.0
10_percentile,urban,28800,718.3161109149648,0.0013921447463098615,2.6,10,3,4G,macro,157.0,-117.0,-124.25570701687732,-14.52,0.0,0.0,0.0
10_percentile,urban,28800,718.3161109149648,0.0013921447463098615,3.5,40,3,5G,macro,158.0,-118.0,-127.99978290702776,-21.54,0.0,0.0,0.0
10_percentile,urban,28800,718.3161109149648,0.0013921447463098615,3.7,40,3,5G,macro,161.0,-121.0,-127.29281472551916,-24.54,0.0,0.0,0.0
10_percentile,urban,28800,718.3161109149648,0.0013921447463098615,26,200,3,5G,macro,177.0,-137.0,-144.25570701687732,-47.53,0.0,0.0,0.0
10_percentile,urban,29600,758.7768177797738,0.001317910585257546,0.7,10,3,5G,macro,146.0,-107.0,-116.99978290702776,-4.52,0.377,3.77,0.014905568719262985
10_percentile,urban,29600,758.7768177797738,0.001317910585257546,0.8,10,3,4G,macro,149.0,-111.0,-114.25959783098372,-8.52,0.0,0.0,0.0
10_percentile,urban,29600,758.7768177797738,0.001317910585257546,1.8,10,3,4G,macro,156.0,-115.0,-123.25606058285882,-12.52,0.0,0.0,0.0
10_percentile,urban,29600,758.7768177797738,0.001317910585257546,2.6,10,3,4G,macro,157.0,-117.0,-124.2625613914132,-14.52,0.0,0.0,0.0
10_percentile,urban,29600,758.7768177797738,0.001317910585257546,3.5,40,3,5G,macro,158.0,-118.0,-128.25570701687732,-21.54,0.0,0.0,0.0
10_percentile,urban,29600,758.7768177797738,0.001317910585257546,3.7,40,3,5G,macro,161.0,-121.0,-127.99978290702776,-24.54,0.0,0.0,0.0
10_percentile,urban,29600,758.7768177797738,0.001317910585257546,26,200,3,5G,macro,177.0,-137.0,-144.26256139141321,-47.53,0.0,0.0,0.0
10_percentile,urban,30400,800.3460371614268,0.0012494595507046957,0.7,10,3,5G,macro,146.0,-107.0,-117.25959783098372,-4.52,0.377,3.77,0.014131387518470174
10_percentile,urban,30400,800.3460371614268,0.0012494595507046957,0.8,10,3,4G,macro,150.0,-111.0,-114.99978290702776,-8.52,0.0,0.0,0.0
10_percentile,urban,30400,800.3460371614268,0.0012494595507046957,1.8,10,3,4G,macro,156.0,-116.0,-123.29281472551916,-13.52,0.0,0.0,0.0
10_percentile,urban,30400,800.3460371614268,0.0012494595507046957,2.6,10,3,4G,macro,158.0,-118.0,-124.99978290702776,-15.52,0.0,0.0,0.0
10_percentile,urban,30400,800.3460371614268,0.0012494595507046957,3.5,40,3,5G,macro,159.0,-118.0,-128.29242982390207,-21.54,0.0,0.0,0.0
10_percentile,urban,30400,800.3460371614268,0.0012494595507046957,3.7,40,3,5G,macro,161.0,-121.0,-128.25924267669222,-24.54,0.0,0.0,0.0
10_percentile,urban,30400,800.3460371614268,0.0012494595507046957,26,200,3,5G,macro,178.0,-138.0,-144.99978290702776,-48.53,0.0,0.0,0.0
10_percentile,urban,31200,843.0237690599239,0.001186206174370533,0.7,10,3,5G,macro,147.0,-107.0,-117.29627884007299,-4.52,0.377,3.77,0.013415991832130728
10_percentile,urban,31200,843.0237690599239,0.001186206174370533,0.8,10,3,4G,macro,150.0,-112.0,-115.25959783098372,-9.52,0.0,0.0,0.0
10_percentile,urban,31200,843.0237690599239,0.001186206174370533,1.8,10,3,4G,macro,156.0,-116.0,-123.99978290702776,-13.52,0.0,0.0,0.0
10_percentile,urban,31200,843.0237690599239,0.001186206174370533,2.6,10,3,4G,macro,158.0,-118.0,-125.25570701687732,-15.52,0.0,0.0,0.0
10_percentile,urban,31200,843.0237690599239,0.001186206174370533,3.5,40,3,5G,macro,159.0,-119.0,-128.99978290702776,-22.54,0.0,0.0,0.0
10_percentile,urban,31200,843.0237690599239,0.001186206174370533,3.7,40,3,5G,macro,162.0,-121.0,-128.29627884007297,-24.54,0.0,0.0,0.0
10_percentile,urban,31200,843.0237690599239,0.001186206174370533,26,200,3,5G,macro,178.0,-138.0,-145.25570701687732,-48.53,0.0,0.0,0.0
10_percentile,urban,32000,886.8100134752651,0.001127637244510988,0.7,10,3,5G,macro,146.9,-108.0,-118.25924267669222,-5.52,0.1523,1.523,0.0051521745701706805
10_percentile,urban,32000,886.8100134752651,0.001127637244510988,0.8,10,3,4G,macro,149.0,-112.0,-115.34904183016012,-9.52,0.0,0.0,0.0
10_percentile,urban,32000,886.8100134752651,0.001127637244510988,1.8,10,3,4G,macro,156.0,-116.0,-124.25606058285882,-13.52,0.0,0.0,0.0
10_percentile,urban,32000,886.8100134752651,0.001127637244510988,2.6,10,3,4G,macro,158.0,-118.0,-125.29242982390207,-15.52,0.0,0.0,0.0
10_percentile,urban,32000,886.8100134752651,0.001127637244510988,3.5,40,3,5G,macro,159.0,-119.0,-129.25570701687732,-22.54,0.0,0.0,0.0
10_percentile,urban,32000,886.8100134752651,0.001127637244510988,3.7,40,3,5G,macro,161.0,-122.0,-128.99978290702776,-25.54,0.0,0.0,0.0
10_percentile,urban,32000,886.8100134752651,0.001127637244510988,26,200,3,5G,macro,178.0,-138.0,-145.29242982390207,-48.53,0.0,0.0,0.0
10_percentile,urban,32800,931.7047704074504,0.0010733013630086737,0.7,10,3,5G,macro,146.0,-108.0,-118.26326593189265,-5.52,0.1523,1.523,0.004903913927586669
10_percentile,urban,32800,931.7047704074504,0.0010733013630086737,0.8,10,3,4G,macro,149.0,-112.0,-116.25924267669222,-9.52,0.0,0.0,0.0
10_percentile,urban,32800,931.7047704074504,0.0010733013630086737,1.8,10,3,4G,macro,156.0,-116.0,-124.29281472551916,-13.52,0.0,0.0,0.0
10_percentile,urban,32800,931.7047704074504,0.0010733013630086737,2.6,10,3,4G,macro,157.0,-118.0,-125.99978290702776,-15.52,0.0,0.0,0.0
10_percentile,urban,32800,931.7047704074504,0.0010733013630086737,3.5,40,3,5G,macro,159.0,-119.0,-129.29242982390207,-22.54,0.0,0.0,0.0
10_percentile,urban,32800,931.7047704074504,0.0010733013630086737,3.7,40,3,5G,macro,161.0,-122.0,-129.25924267669222,-25.54,0.0,0.0,0.0
10_percentile,urban,32800,931.7047704074504,0.0010733013630086737,26,200,3,5G,macro,177.0,-138.0,-145.99978290702776,-48.53,0.0,0.0,0.0
10_percentile,urban,33600,977.7080398564798,0.001022800221778674,0.7,10,3,5G,macro,147.0,-108.0,-118.99978290702776,-5.52,0.1523,1.523,0.004673174213306702
10_percentile,urban,33600,977.7080398564798,0.001022800221778674,0.8,10,3,4G,macro,150.0,-112.0,-116.26326593189265,-9.52,0.0,0.0,0.0
10_percentile,urban,33600,977.7080398564798,0.001022800221778674,1.8,10,3,4G,macro,156.0,-117.0,-124.99978290702776,-14.52,0.0,0.0,0.0
10_percentile,urban,33600,977.7080398564798,0.001022800221778674,2.6,10,3,4G,macro,158.0,-119.0,-126.25570701687732,-16.52,0.0,0.0,0.0
10_percentile,urban,33600,977.7080398564798,0.001022800221778674,3.5,40,3,5G,macro,159.9,-119.0,-129.99978290702776,-22.54,0.0,0.0,0.0
10_percentile,urban,33600,977.7080398564798,0.001022800221778674,3.7,40,3,5G,macro,161.0,-122.0,-129.29281472551915,-25.54,0.0,0.0,0.0
10_percentile,urban,33600,977.7080398564798,0.001022800221778674,26,200,3,5G,macro,178.0,-139.0,-146.25570701687732,-49.53,0.0,0.0,0.0
10_percentile,urban,34400,1024.8198218223533,0.0009757812824324394,0.7,10,3,5G,macro,147.0,-108.0,-119.25959783098372,-5.52,0.1523,1.523,0.004458344679433884
10_percentile,urban,34400,1024.8198218223533,0.0009757812824324394,0.8,10,3,4G,macro,150.0,-113.0,-116.99978290702776,-10.52,0.0,0.0,0.0
10_percentile,urban,34400,1024.8198218223533,0.0009757812824324394,1.8,10,3,4G,macro,156.0,-117.0,-125.25570701687732,-14.52,0.0,0.0,0.0
10_percentile,urban,34400,1024.8198218223533,0.0009757812824324394,2.6,10,3,4G,macro,158.0,-119.0,-126.25924267669222,-16.52,0.0,0.0,0.0
10_percentile,urban,34400,1024.8198218223533,0.0009757812824324394,3.5,40,3,5G,macro,160.0,-120.0,-130.25570701687732,-23.54,0.0,0.0,0.0
10_percentile,urban,34400,1024.8198218223533,0.0009757812824324394,3.7,40,3,5G,macro,162.0,-122.0,-129.99978290702776,-25.54,0.0,0.0,0.0
10_percentile,urban,34400,1024.8198218223533,0.0009757812824324394,26,200,3,5G,macro,178.0,-139.0,-146.25924267669222,-49.53,0.0,0.0,0.0
10_percentile,urban,35200,1073.0401163050708,0.0009319316070338743,0.7,10,3,5G,macro,147.0,-109.0,-119.99978290702776,-6.52,0.1523,1.523,0.004257995512537752
10_percentile,urban,35200,1073.0401163050708,0.0009319316070338743,0.8,10,3,4G,macro,150.0,-113.0,-117.25959783098372,-10.52,0.0,0.0,0.0
10_percentile,urban,35200,1073.0401163050708,0.0009319316070338743,1.8,10,3,4G,macro,157.0,-117.0,-125.25924267669222,-14.52,0.0,0.0,0.0
10_percentile,urban,35200,1073.0401163050708,0.0009319316070338743,2.6,10,3,4G,macro,158.0,-119.0,-126.99783393824349,-16.52,0.0,0.0,0.0
10_percentile,urban,35200,1073.0401163050708,0.0009319316070338743,3.5,40,3,5G,macro,160.0,-120.0,-130.25924267669222,-23.54,0.0,0.0,0.0
10_percentile,urban,35200,1073.0401163050708,0.0009319316070338743,3.7,40,3,5G,macro,162.0,-123.0,-130.25570701687732,-26.54,0.0,0.0,0.0
10_percentile,urban,35200,1073.0401163050708,0.0009319316070338743,26,200,3,5G,macro,178.0,-139.0,-146.9978339382435,-49.53,0.0,0.0,0.0
10_percentile,urban,36000,1122.3689233046325,0.0008909726376383114,0.7,10,3,5G,macro,147.0,-109.0,-120.25959783098372,-6.52,0.1523,1.523,0.004070853981369473
10_percentile,urban,36000,1122.3689233046325,0.0008909726376383114,0.8,10,3,4G,macro,151.0,-113.0,-117.82390874094432,-10.52,0.0,0.0,0.0
10_percentile,urban,36000,1122.3689233046325,0.0008909726376383114,1.8,10,3,4G,macro,157.0,-118.0,-125.99783393824349,-15.52,0.0,0.0,0.0
10_percentile,urban,36000,1122.3689233046325,0.0008909726376383114,2.6,10,3,4G,macro,159.0,-120.0,-126.99978290702776,-17.52,0.0,0.0,0.0
10_percentile,urban,36000,1122.3689233046325,0.0008909726376383114,3.5,40,3,5G,macro,160.0,-120.0,-130.9978339382435,-23.54,0.0,0.0,0.0
10_percentile,urban,36000,1122.3689233046325,0.0008909726376383114,3.7,40,3,5G,macro,162.0,-123.0,-130.25924267669222,-26.54,0.0,0.0,0.0
10_percentile,urban,36000,1122.3689233046325,0.0008909726376383114,26,200,3,5G,macro,179.0,-140.0,-146.99978290702776,-50.53,0.0,0.0,0.0
10_percentile,urban,36800,1172.806242821038,0.0008526557614449814,0.7,10,3,5G,macro,148.0,-109.0,-120.26326593189265,-6.52,0.1523,1.523,0.0038957841740421303
10_percentile,urban,36800,1172.806242821038,0.0008526557614449814,0.8,10,3,4G,macro,151.0,-114.0,-118.25924267669222,-11.52,0.0,0.0,0.0
10_percentile,urban,36800,1172.806242821038,0.0008526557614449814,1.8,10,3,4G,macro,157.0,-118.0,-125.99978290702776,-15.52,0.0,0.0,0.0
